72 This is string number with 100 characters. I had to make up a 100 word sentence. There is a lady who's sure all that glitters is gold. And she's buying the stairway to heaven And she's buying a stairway to Heaven When she gets there she knows If the stores are all closed With a word she can get what she came for Oh oh oh oh and she's buying a stairway to Heaven; 72 This is string number with 100 characters. I had to make up a 100 word sentence. There is a lady who's sure all that glitters is gold. And she's buying the stairway to heaven And she's buying a stairway to Heaven When she gets there she knows If the stores are all closed With a word she can get what she came for Oh oh oh oh and she's buying a stairway to Heaven; 72 This is string number with 100 characters. I had to make up a 100 word sentence. There is a lady who's sure all that glitters is gold. And she's buying the stairway to heaven And she's buying a stairway to Heaven When she gets there she knows If the stores are all closed With a word she can get what she came for Oh oh oh oh and she's buying a stairway to Heaven,0.01
73 This is string number with 100 characters. I had to make up a 100 word sentence. There is a lady who's sure all that glitters is gold. And she's buying the stairway to heaven And she's buying a stairway to Heaven When she gets there she knows If the stores are all closed With a word she can get what she came for Oh oh oh oh and she's buying a stairway to Heaven; 73 This is string number with 100 characters. I had to make up a 100 word sentence. There is a lady who's sure all that glitters is gold. And she's buying the stairway to heaven And she's buying a stairway to Heaven When she gets there she knows If the stores are all closed With a word she can get what she came for Oh oh oh oh and she's buying a stairway to Heaven; 73 This is string number with 100 characters. I had to make up a 100 word sentence. There is a lady who's sure all that glitters is gold. And she's buying the stairway to heaven And she's buying a stairway to Heaven When she gets there she knows If the stores are all closed With a word she can get what she came for Oh oh oh oh and she's buying a stairway to Heaven,0.01
74 This is string number with 100 characters. I had to make up a 100 word sentence. There is a lady who's sure all that glitters is gold. And she's buying the stairway to heaven And she's buying a stairway to Heaven When she gets there she knows If the stores are all closed With a word she can get what she came for Oh oh oh oh and she's buying a stairway to Heaven; 74 This is string number with 100 characters. I had to make up a 100 word sentence. There is a lady who's sure all that glitters is gold. And she's buying the stairway to heaven And she's buying a stairway to Heaven When she gets there she knows If the stores are all closed With a word she can get what she came for Oh oh oh oh and she's buying a stairway to Heaven; 74 This is string number with 100 characters. I had to make up a 100 word sentence. There is a lady who's sure all that glitters is gold. And she's buying the stairway to heaven And she's buying a stairway to Heaven When she gets there she knows If the stores are all closed With a word she can get what she came for Oh oh oh oh and she's buying a stairway to Heaven,0.01
75 This is string number with 100 characters. I had to make up a 100 word sentence. There is a lady who's sure all that glitters is gold. And she's buying the stairway to heaven And she's buying a stairway to Heaven When she gets there she knows If the stores are all closed With a word she can get what she came for Oh oh oh oh and she's buying a stairway to Heaven; 75 This is string number with 100 characters. I had to make up a 100 word sentence. There is a lady who's sure all that glitters is gold. And she's buying the stairway to heaven And she's buying a stairway to Heaven When she gets there she knows If the stores are all closed With a word she can get what she came for Oh oh oh oh and she's buying a stairway to Heaven; 75 This is string number with 100 characters. I had to make up a 100 word sentence. There is a lady who's sure all that glitters is gold. And she's buying the stairway to heaven And she's buying a stairway to Heaven When she gets there she knows If the stores are all closed With a word she can get what she came for Oh oh oh oh and she's buying a stairway to Heaven,0.01
76 This is string number with 100 characters. I had to make up a 100 word sentence. There is a lady who's sure all that glitters is gold. And she's buying the stairway to heaven And she's buying a stairway to Heaven When she gets there she knows If the stores are all closed With a word she can get what she came for Oh oh oh oh and she's buying a stairway to Heaven; 76 This is string number with 100 characters. I had to make up a 100 word sentence. There is a lady who's sure all that glitters is gold. And she's buying the stairway to heaven And she's buying a stairway to Heaven When she gets there she knows If the stores are all closed With a word she can get what she came for Oh oh oh oh and she's buying a stairway to Heaven; 76 This is string number with 100 characters. I had to make up a 100 word sentence. There is a lady who's sure all that glitters is gold. And she's buying the stairway to heaven And she's buying a stairway to Heaven When she gets there she knows If the stores are all closed With a word she can get what she came for Oh oh oh oh and she's buying a stairway to Heaven,0.01
77 This is string number with 100 characters. I had to make up a 100 word sentence. There is a lady who's sure all that glitters is gold. And she's buying the stairway to heaven And she's buying a stairway to Heaven When she gets there she knows If the stores are all closed With a word she can get what she came for Oh oh oh oh and she's buying a stairway to Heaven; 77 This is string number with 100 characters. I had to make up a 100 word sentence. There is a lady who's sure all that glitters is gold. And she's buying the stairway to heaven And she's buying a stairway to Heaven When she gets there she knows If the stores are all closed With a word she can get what she came for Oh oh oh oh and she's buying a stairway to Heaven; 77 This is string number with 100 characters. I had to make up a 100 word sentence. There is a lady who's sure all that glitters is gold. And she's buying the stairway to heaven And she's buying a stairway to Heaven When she gets there she knows If the stores are all closed With a word she can get what she came for Oh oh oh oh and she's buying a stairway to Heaven,0.01
78 This is string number with 100 characters. I had to make up a 100 word sentence. There is a lady who's sure all that glitters is gold. And she's buying the stairway to heaven And she's buying a stairway to Heaven When she gets there she knows If the stores are all closed With a word she can get what she came for Oh oh oh oh and she's buying a stairway to Heaven; 78 This is string number with 100 characters. I had to make up a 100 word sentence. There is a lady who's sure all that glitters is gold. And she's buying the stairway to heaven And she's buying a stairway to Heaven When she gets there she knows If the stores are all closed With a word she can get what she came for Oh oh oh oh and she's buying a stairway to Heaven; 78 This is string number with 100 characters. I had to make up a 100 word sentence. There is a lady who's sure all that glitters is gold. And she's buying the stairway to heaven And she's buying a stairway to Heaven When she gets there she knows If the stores are all closed With a word she can get what she came for Oh oh oh oh and she's buying a stairway to Heaven,0.01
79 This is string number with 100 characters. I had to make up a 100 word sentence. There is a lady who's sure all that glitters is gold. And she's buying the stairway to heaven And she's buying a stairway to Heaven When she gets there she knows If the stores are all closed With a word she can get what she came for Oh oh oh oh and she's buying a stairway to Heaven; 79 This is string number with 100 characters. I had to make up a 100 word sentence. There is a lady who's sure all that glitters is gold. And she's buying the stairway to heaven And she's buying a stairway to Heaven When she gets there she knows If the stores are all closed With a word she can get what she came for Oh oh oh oh and she's buying a stairway to Heaven; 79 This is string number with 100 characters. I had to make up a 100 word sentence. There is a lady who's sure all that glitters is gold. And she's buying the stairway to heaven And she's buying a stairway to Heaven When she gets there she knows If the stores are all closed With a word she can get what she came for Oh oh oh oh and she's buying a stairway to Heaven,0.01
80 This is string number with 100 characters. I had to make up a 100 word sentence. There is a lady who's sure all that glitters is gold. And she's buying the stairway to heaven And she's buying a stairway to Heaven When she gets there she knows If the stores are all closed With a word she can get what she came for Oh oh oh oh and she's buying a stairway to Heaven; 80 This is string number with 100 characters. I had to make up a 100 word sentence. There is a lady who's sure all that glitters is gold. And she's buying the stairway to heaven And she's buying a stairway to Heaven When she gets there she knows If the stores are all closed With a word she can get what she came for Oh oh oh oh and she's buying a stairway to Heaven; 80 This is string number with 100 characters. I had to make up a 100 word sentence. There is a lady who's sure all that glitters is gold. And she's buying the stairway to heaven And she's buying a stairway to Heaven When she gets there she knows If the stores are all closed With a word she can get what she came for Oh oh oh oh and she's buying a stairway to Heaven,0.01
81 This is string number with 100 characters. I had to make up a 100 word sentence. There is a lady who's sure all that glitters is gold. And she's buying the stairway to heaven And she's buying a stairway to Heaven When she gets there she knows If the stores are all closed With a word she can get what she came for Oh oh oh oh and she's buying a stairway to Heaven; 81 This is string number with 100 characters. I had to make up a 100 word sentence. There is a lady who's sure all that glitters is gold. And she's buying the stairway to heaven And she's buying a stairway to Heaven When she gets there she knows If the stores are all closed With a word she can get what she came for Oh oh oh oh and she's buying a stairway to Heaven; 81 This is string number with 100 characters. I had to make up a 100 word sentence. There is a lady who's sure all that glitters is gold. And she's buying the stairway to heaven And she's buying a stairway to Heaven When she gets there she knows If the stores are all closed With a word she can get what she came for Oh oh oh oh and she's buying a stairway to Heaven,0.01
82 This is string number with 100 characters. I had to make up a 100 word sentence. There is a lady who's sure all that glitters is gold. And she's buying the stairway to heaven And she's buying a stairway to Heaven When she gets there she knows If the stores are all closed With a word she can get what she came for Oh oh oh oh and she's buying a stairway to Heaven; 82 This is string number with 100 characters. I had to make up a 100 word sentence. There is a lady who's sure all that glitters is gold. And she's buying the stairway to heaven And she's buying a stairway to Heaven When she gets there she knows If the stores are all closed With a word she can get what she came for Oh oh oh oh and she's buying a stairway to Heaven; 82 This is string number with 100 characters. I had to make up a 100 word sentence. There is a lady who's sure all that glitters is gold. And she's buying the stairway to heaven And she's buying a stairway to Heaven When she gets there she knows If the stores are all closed With a word she can get what she came for Oh oh oh oh and she's buying a stairway to Heaven,0.01
83 This is string number with 100 characters. I had to make up a 100 word sentence. There is a lady who's sure all that glitters is gold. And she's buying the stairway to heaven And she's buying a stairway to Heaven When she gets there she knows If the stores are all closed With a word she can get what she came for Oh oh oh oh and she's buying a stairway to Heaven; 83 This is string number with 100 characters. I had to make up a 100 word sentence. There is a lady who's sure all that glitters is gold. And she's buying the stairway to heaven And she's buying a stairway to Heaven When she gets there she knows If the stores are all closed With a word she can get what she came for Oh oh oh oh and she's buying a stairway to Heaven; 83 This is string number with 100 characters. I had to make up a 100 word sentence. There is a lady who's sure all that glitters is gold. And she's buying the stairway to heaven And she's buying a stairway to Heaven When she gets there she knows If the stores are all closed With a word she can get what she came for Oh oh oh oh and she's buying a stairway to Heaven,0.01
84 This is string number with 100 characters. I had to make up a 100 word sentence. There is a lady who's sure all that glitters is gold. And she's buying the stairway to heaven And she's buying a stairway to Heaven When she gets there she knows If the stores are all closed With a word she can get what she came for Oh oh oh oh and she's buying a stairway to Heaven; 84 This is string number with 100 characters. I had to make up a 100 word sentence. There is a lady who's sure all that glitters is gold. And she's buying the stairway to heaven And she's buying a stairway to Heaven When she gets there she knows If the stores are all closed With a word she can get what she came for Oh oh oh oh and she's buying a stairway to Heaven; 84 This is string number with 100 characters. I had to make up a 100 word sentence. There is a lady who's sure all that glitters is gold. And she's buying the stairway to heaven And she's buying a stairway to Heaven When she gets there she knows If the stores are all closed With a word she can get what she came for Oh oh oh oh and she's buying a stairway to Heaven,0.01
85 This is string number with 100 characters. I had to make up a 100 word sentence. There is a lady who's sure all that glitters is gold. And she's buying the stairway to heaven And she's buying a stairway to Heaven When she gets there she knows If the stores are all closed With a word she can get what she came for Oh oh oh oh and she's buying a stairway to Heaven; 85 This is string number with 100 characters. I had to make up a 100 word sentence. There is a lady who's sure all that glitters is gold. And she's buying the stairway to heaven And she's buying a stairway to Heaven When she gets there she knows If the stores are all closed With a word she can get what she came for Oh oh oh oh and she's buying a stairway to Heaven; 85 This is string number with 100 characters. I had to make up a 100 word sentence. There is a lady who's sure all that glitters is gold. And she's buying the stairway to heaven And she's buying a stairway to Heaven When she gets there she knows If the stores are all closed With a word she can get what she came for Oh oh oh oh and she's buying a stairway to Heaven,0.01
86 This is string number with 100 characters. I had to make up a 100 word sentence. There is a lady who's sure all that glitters is gold. And she's buying the stairway to heaven And she's buying a stairway to Heaven When she gets there she knows If the stores are all closed With a word she can get what she came for Oh oh oh oh and she's buying a stairway to Heaven; 86 This is string number with 100 characters. I had to make up a 100 word sentence. There is a lady who's sure all that glitters is gold. And she's buying the stairway to heaven And she's buying a stairway to Heaven When she gets there she knows If the stores are all closed With a word she can get what she came for Oh oh oh oh and she's buying a stairway to Heaven; 86 This is string number with 100 characters. I had to make up a 100 word sentence. There is a lady who's sure all that glitters is gold. And she's buying the stairway to heaven And she's buying a stairway to Heaven When she gets there she knows If the stores are all closed With a word she can get what she came for Oh oh oh oh and she's buying a stairway to Heaven,0.01
87 This is string number with 100 characters. I had to make up a 100 word sentence. There is a lady who's sure all that glitters is gold. And she's buying the stairway to heaven And she's buying a stairway to Heaven When she gets there she knows If the stores are all closed With a word she can get what she came for Oh oh oh oh and she's buying a stairway to Heaven; 87 This is string number with 100 characters. I had to make up a 100 word sentence. There is a lady who's sure all that glitters is gold. And she's buying the stairway to heaven And she's buying a stairway to Heaven When she gets there she knows If the stores are all closed With a word she can get what she came for Oh oh oh oh and she's buying a stairway to Heaven; 87 This is string number with 100 characters. I had to make up a 100 word sentence. There is a lady who's sure all that glitters is gold. And she's buying the stairway to heaven And she's buying a stairway to Heaven When she gets there she knows If the stores are all closed With a word she can get what she came for Oh oh oh oh and she's buying a stairway to Heaven,0.01
88 This is string number with 100 characters. I had to make up a 100 word sentence. There is a lady who's sure all that glitters is gold. And she's buying the stairway to heaven And she's buying a stairway to Heaven When she gets there she knows If the stores are all closed With a word she can get what she came for Oh oh oh oh and she's buying a stairway to Heaven; 88 This is string number with 100 characters. I had to make up a 100 word sentence. There is a lady who's sure all that glitters is gold. And she's buying the stairway to heaven And she's buying a stairway to Heaven When she gets there she knows If the stores are all closed With a word she can get what she came for Oh oh oh oh and she's buying a stairway to Heaven; 88 This is string number with 100 characters. I had to make up a 100 word sentence. There is a lady who's sure all that glitters is gold. And she's buying the stairway to heaven And she's buying a stairway to Heaven When she gets there she knows If the stores are all closed With a word she can get what she came for Oh oh oh oh and she's buying a stairway to Heaven,0.01
89 This is string number with 100 characters. I had to make up a 100 word sentence. There is a lady who's sure all that glitters is gold. And she's buying the stairway to heaven And she's buying a stairway to Heaven When she gets there she knows If the stores are all closed With a word she can get what she came for Oh oh oh oh and she's buying a stairway to Heaven; 89 This is string number with 100 characters. I had to make up a 100 word sentence. There is a lady who's sure all that glitters is gold. And she's buying the stairway to heaven And she's buying a stairway to Heaven When she gets there she knows If the stores are all closed With a word she can get what she came for Oh oh oh oh and she's buying a stairway to Heaven; 89 This is string number with 100 characters. I had to make up a 100 word sentence. There is a lady who's sure all that glitters is gold. And she's buying the stairway to heaven And she's buying a stairway to Heaven When she gets there she knows If the stores are all closed With a word she can get what she came for Oh oh oh oh and she's buying a stairway to Heaven,0.01
90 This is string number with 100 characters. I had to make up a 100 word sentence. There is a lady who's sure all that glitters is gold. And she's buying the stairway to heaven And she's buying a stairway to Heaven When she gets there she knows If the stores are all closed With a word she can get what she came for Oh oh oh oh and she's buying a stairway to Heaven; 90 This is string number with 100 characters. I had to make up a 100 word sentence. There is a lady who's sure all that glitters is gold. And she's buying the stairway to heaven And she's buying a stairway to Heaven When she gets there she knows If the stores are all closed With a word she can get what she came for Oh oh oh oh and she's buying a stairway to Heaven; 90 This is string number with 100 characters. I had to make up a 100 word sentence. There is a lady who's sure all that glitters is gold. And she's buying the stairway to heaven And she's buying a stairway to Heaven When she gets there she knows If the stores are all closed With a word she can get what she came for Oh oh oh oh and she's buying a stairway to Heaven,0.01
91 This is string number with 100 characters. I had to make up a 100 word sentence. There is a lady who's sure all that glitters is gold. And she's buying the stairway to heaven And she's buying a stairway to Heaven When she gets there she knows If the stores are all closed With a word she can get what she came for Oh oh oh oh and she's buying a stairway to Heaven; 91 This is string number with 100 characters. I had to make up a 100 word sentence. There is a lady who's sure all that glitters is gold. And she's buying the stairway to heaven And she's buying a stairway to Heaven When she gets there she knows If the stores are all closed With a word she can get what she came for Oh oh oh oh and she's buying a stairway to Heaven; 91 This is string number with 100 characters. I had to make up a 100 word sentence. There is a lady who's sure all that glitters is gold. And she's buying the stairway to heaven And she's buying a stairway to Heaven When she gets there she knows If the stores are all closed With a word she can get what she came for Oh oh oh oh and she's buying a stairway to Heaven,0.01
92 This is string number with 100 characters. I had to make up a 100 word sentence. There is a lady who's sure all that glitters is gold. And she's buying the stairway to heaven And she's buying a stairway to Heaven When she gets there she knows If the stores are all closed With a word she can get what she came for Oh oh oh oh and she's buying a stairway to Heaven; 92 This is string number with 100 characters. I had to make up a 100 word sentence. There is a lady who's sure all that glitters is gold. And she's buying the stairway to heaven And she's buying a stairway to Heaven When she gets there she knows If the stores are all closed With a word she can get what she came for Oh oh oh oh and she's buying a stairway to Heaven; 92 This is string number with 100 characters. I had to make up a 100 word sentence. There is a lady who's sure all that glitters is gold. And she's buying the stairway to heaven And she's buying a stairway to Heaven When she gets there she knows If the stores are all closed With a word she can get what she came for Oh oh oh oh and she's buying a stairway to Heaven,0.01
93 This is string number with 100 characters. I had to make up a 100 word sentence. There is a lady who's sure all that glitters is gold. And she's buying the stairway to heaven And she's buying a stairway to Heaven When she gets there she knows If the stores are all closed With a word she can get what she came for Oh oh oh oh and she's buying a stairway to Heaven; 93 This is string number with 100 characters. I had to make up a 100 word sentence. There is a lady who's sure all that glitters is gold. And she's buying the stairway to heaven And she's buying a stairway to Heaven When she gets there she knows If the stores are all closed With a word she can get what she came for Oh oh oh oh and she's buying a stairway to Heaven; 93 This is string number with 100 characters. I had to make up a 100 word sentence. There is a lady who's sure all that glitters is gold. And she's buying the stairway to heaven And she's buying a stairway to Heaven When she gets there she knows If the stores are all closed With a word she can get what she came for Oh oh oh oh and she's buying a stairway to Heaven,0.01
94 This is string number with 100 characters. I had to make up a 100 word sentence. There is a lady who's sure all that glitters is gold. And she's buying the stairway to heaven And she's buying a stairway to Heaven When she gets there she knows If the stores are all closed With a word she can get what she came for Oh oh oh oh and she's buying a stairway to Heaven; 94 This is string number with 100 characters. I had to make up a 100 word sentence. There is a lady who's sure all that glitters is gold. And she's buying the stairway to heaven And she's buying a stairway to Heaven When she gets there she knows If the stores are all closed With a word she can get what she came for Oh oh oh oh and she's buying a stairway to Heaven; 94 This is string number with 100 characters. I had to make up a 100 word sentence. There is a lady who's sure all that glitters is gold. And she's buying the stairway to heaven And she's buying a stairway to Heaven When she gets there she knows If the stores are all closed With a word she can get what she came for Oh oh oh oh and she's buying a stairway to Heaven,0.01
95 This is string number with 100 characters. I had to make up a 100 word sentence. There is a lady who's sure all that glitters is gold. And she's buying the stairway to heaven And she's buying a stairway to Heaven When she gets there she knows If the stores are all closed With a word she can get what she came for Oh oh oh oh and she's buying a stairway to Heaven; 95 This is string number with 100 characters. I had to make up a 100 word sentence. There is a lady who's sure all that glitters is gold. And she's buying the stairway to heaven And she's buying a stairway to Heaven When she gets there she knows If the stores are all closed With a word she can get what she came for Oh oh oh oh and she's buying a stairway to Heaven; 95 This is string number with 100 characters. I had to make up a 100 word sentence. There is a lady who's sure all that glitters is gold. And she's buying the stairway to heaven And she's buying a stairway to Heaven When she gets there she knows If the stores are all closed With a word she can get what she came for Oh oh oh oh and she's buying a stairway to Heaven,0.01
96 This is string number with 100 characters. I had to make up a 100 word sentence. There is a lady who's sure all that glitters is gold. And she's buying the stairway to heaven And she's buying a stairway to Heaven When she gets there she knows If the stores are all closed With a word she can get what she came for Oh oh oh oh and she's buying a stairway to Heaven; 96 This is string number with 100 characters. I had to make up a 100 word sentence. There is a lady who's sure all that glitters is gold. And she's buying the stairway to heaven And she's buying a stairway to Heaven When she gets there she knows If the stores are all closed With a word she can get what she came for Oh oh oh oh and she's buying a stairway to Heaven; 96 This is string number with 100 characters. I had to make up a 100 word sentence. There is a lady who's sure all that glitters is gold. And she's buying the stairway to heaven And she's buying a stairway to Heaven When she gets there she knows If the stores are all closed With a word she can get what she came for Oh oh oh oh and she's buying a stairway to Heaven,0.01
97 This is string number with 100 characters. I had to make up a 100 word sentence. There is a lady who's sure all that glitters is gold. And she's buying the stairway to heaven And she's buying a stairway to Heaven When she gets there she knows If the stores are all closed With a word she can get what she came for Oh oh oh oh and she's buying a stairway to Heaven; 97 This is string number with 100 characters. I had to make up a 100 word sentence. There is a lady who's sure all that glitters is gold. And she's buying the stairway to heaven And she's buying a stairway to Heaven When she gets there she knows If the stores are all closed With a word she can get what she came for Oh oh oh oh and she's buying a stairway to Heaven; 97 This is string number with 100 characters. I had to make up a 100 word sentence. There is a lady who's sure all that glitters is gold. And she's buying the stairway to heaven And she's buying a stairway to Heaven When she gets there she knows If the stores are all closed With a word she can get what she came for Oh oh oh oh and she's buying a stairway to Heaven,0.01
98 This is string number with 100 characters. I had to make up a 100 word sentence. There is a lady who's sure all that glitters is gold. And she's buying the stairway to heaven And she's buying a stairway to Heaven When she gets there she knows If the stores are all closed With a word she can get what she came for Oh oh oh oh and she's buying a stairway to Heaven; 98 This is string number with 100 characters. I had to make up a 100 word sentence. There is a lady who's sure all that glitters is gold. And she's buying the stairway to heaven And she's buying a stairway to Heaven When she gets there she knows If the stores are all closed With a word she can get what she came for Oh oh oh oh and she's buying a stairway to Heaven; 98 This is string number with 100 characters. I had to make up a 100 word sentence. There is a lady who's sure all that glitters is gold. And she's buying the stairway to heaven And she's buying a stairway to Heaven When she gets there she knows If the stores are all closed With a word she can get what she came for Oh oh oh oh and she's buying a stairway to Heaven,0.01
99 This is string number with 100 characters. I had to make up a 100 word sentence. There is a lady who's sure all that glitters is gold. And she's buying the stairway to heaven And she's buying a stairway to Heaven When she gets there she knows If the stores are all closed With a word she can get what she came for Oh oh oh oh and she's buying a stairway to Heaven; 99 This is string number with 100 characters. I had to make up a 100 word sentence. There is a lady who's sure all that glitters is gold. And she's buying the stairway to heaven And she's buying a stairway to Heaven When she gets there she knows If the stores are all closed With a word she can get what she came for Oh oh oh oh and she's buying a stairway to Heaven; 99 This is string number with 100 characters. I had to make up a 100 word sentence. There is a lady who's sure all that glitters is gold. And she's buying the stairway to heaven And she's buying a stairway to Heaven When she gets there she knows If the stores are all closed With a word she can get what she came for Oh oh oh oh and she's buying a stairway to Heaven,0
